Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
1337,HL,Basic Materials,Other Precious Metals & Mining,NYSE,104.52,77,90,76,96,18.19,12709858765.771864,671768431.0,0.0,-46.77,45063850,36766436,39349562,0.524
1338,NFJ,Financial Services,Asset Management,NYSE,104.51,77,73,74,61,15.14,1435992940.1781845,94101764.0,0.00059999997,-3.87,305389,195119,211449,-0.198
1339,CRESY,Industrials,Conglomerates,NASDAQ,104.51,77,49,35,75,12.71,905005517.1934891,70925196.0,0.0721,-10.56,304710,272203,256136,0.083
1340,EGBN,Financial Services,Banks - Regional,NASDAQ,104.5,77,75,78,80,28.54,863306106.0570297,30483973.0,0.1137,-2.56,396620,271360,279398,
1341,ASTH,Healthcare,Medical Care Facilities,NASDAQ,104.46,77,86,95,38,36.37,1704406046.0361023,49604366.0,0.126,-29.52,553510,400226,473306,0.485
1342,EHC,Healthcare,Medical Care Facilities,NYSE,104.46,77,59,29,38,123.47,12011049502.0,98653384.0,0.037,-3.53,957700,852210,891138,0.096
1343,RY,Financial Services,Banks - Diversified,NYSE,104.46,77,78,82,71,201.98,281454582361.6445,1384429799.0,3.86,-7.59,1070360,1159520,1254450,0.089
1344,GABC,Financial Services,Banks - Regional,NASDAQ,104.45,77,74,70,68,49.5,1846246877.1784973,37578808.0,0.0336,-5.23,155540,129726,143206,0.11
1345,HMY,Basic Materials,Gold,NYSE,104.44,77,72,29,35,18.97,12446713108.231127,624834993.0,0.0233,-27.21,4506100,4169680,3609972,0.492
1346,STVN,Healthcare,Medical Instruments & Supplies,NYSE,104.44,77,70,39,13,21.13,5926838249.278736,273126177.0,0.0229,-24.54,331410,379350,397754,0.078
1347,RMT,Financial Services,Asset Management,NYSE,104.41,77,78,86,79,13.47,726708087.1910324,54191506.0,0.0005,-8.86,85590,95800,105496,0.089
1348,GPN,Industrials,Specialty Business Services,NYSE,104.4,77,75,44,24,86.49,22508439607.35901,264618390.0,0.0731,-9.79,2656260,2535896,2879398,0.686
1349,GNT,Financial Services,Asset Management,NYSE,104.39,77,80,64,82,8.78,150801159.79921436,16811723.0,0.0106,-6.4,45500,56003,76710,
1350,ABNB,Consumer Cyclical,Travel Services,NASDAQ,104.37,77,89,64,44,157.47,98000932781.74908,589585682.0,0.0344,-18.6,5714440,4979763,5005028,0.165
1351,DAL,Industrials,Airlines,NYSE,104.34,77,71,88,78,84.94,52359947454.8156,657623030.0,0.038599998,-11.22,8732810,6291686,5859284,0.187
1352,MKTX,Financial Services,Capital Markets,NASDAQ,104.34,77,54,10,35,164.19,5751222182.779892,35192891.0,0.0665,-16.22,961980,990613,1170180,-0.005
1353,TRNS,Industrials,Specialty Business Services,NASDAQ,104.34,77,75,78,63,87.73,804943918.0,9359813.0,0.0675,-12.27,116110,102433,119334,0.216
1354,CLH,Industrials,Waste Management,NYSE,104.33,77,73,64,83,313.04,16670212274.024414,52787248.0,0.021,-6.82,424280,412053,451248,0.119
1355,MMSI,Healthcare,Medical Instruments & Supplies,NASDAQ,104.33,77,75,24,20,87.5,5097478719.399567,59710420.0,0.08189999,-7.65,545860,622573,839980,0.095
1356,AMPH,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,104.32,77,36,23,24,26.13,1004746272.9792633,42537944.0,0.2631,-11.48,582790,457270,470058,0.054
1357,SG,Consumer Cyclical,Restaurants,NYSE,104.31,77,24,79,12,8.24,859478269.3241382,119041315.0,0.2591,-22.48,4947780,4927596,5861560,0.038
1358,DDS,Consumer Cyclical,Department Stores,NYSE,104.27,77,58,35,75,664.07,9938032045.793701,15619451.0,0.2894,-10.5,176360,170850,159346,-0.004
1359,CVLT,Technology,Software - Application,NASDAQ,104.24,77,72,79,9,145.54,5990397002.306702,41444564.0,0.088,-26.08,620270,518216,594036,0.114
1360,UNFI,Consumer Defensive,Food Distribution,NYSE,104.23,77,76,80,89,45.85,2824045854.472687,60317084.0,0.0659,-19.59,683960,627223,568342,-0.007
1361,OVID,Healthcare,Biotechnology,NASDAQ,104.23,77,94,98,99,2.4,525351246.505033,195297857.0,0.121199995,-22.71,2195520,1702910,1624654,-0.883
1362,HNVR,Financial Services,Banks - Regional,NASDAQ,104.21,77,77,54,44,26.51,187885935.19885254,7055424.0,0.0171,-5.12,38840,36166,47400,0.192
1363,NBTB,Financial Services,Banks - Regional,NASDAQ,104.19,77,72,70,62,51.57,2676462654.896763,51960061.0,0.056199998,-5.38,412660,306286,342646,0.178
1364,SIG,Consumer Cyclical,Luxury Goods,NYSE,104.19,77,26,33,69,102.26,3846284747.098549,38317243.0,0.18270001,-7.21,1007510,1000303,862310,-0.005
1365,SGC,Consumer Cyclical,Apparel Manufacturing,NASDAQ,104.16,77,61,79,60,12.88,197720486.31738853,15945201.0,0.045100003,-11.72,38810,37636,48010,0.026
1366,APLM,Healthcare,Biotechnology,NASDAQ,104.15,77,98,90,83,22.35,68268480.52239418,2914965.0,0.0041,-46.94,9870,12126,18680,
1367,ACB,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,104.15,77,37,12,21,4.1,245009928.8247385,63310061.0,3.92,-38.48,803910,1077650,1368848,-0.088
1368,BHB,Financial Services,Banks - Regional,NYSE ARCA,104.14,77,77,74,68,38.96,671481491.2084961,16766080.0,0.0383,-5.25,134680,99520,97404,0.423
1369,BME,Financial Services,Asset Management,NYSE,104.12,77,75,67,57,44.84,574993364.1626778,12924103.0,0.0033000002,-3.42,35008,39789,42883,-0.038
1370,AEM,Basic Materials,Gold,NYSE,104.11,77,77,28,88,194.48,101014729500.90527,506364864.0,0.0153,-23.81,1718600,2644796,2788658,0.35
1371,KWR,Basic Materials,Specialty Chemicals,NYSE,104.1,76,69,77,37,163.45,2657213311.3317566,17207702.0,0.1551,-10.69,138580,146696,149350,0.102
1372,RFL,Real Estate,Real Estate Services,NYSE,104.08,76,96,98,25,1.94,106599989.32044697,51999996.0,0.0365,-51.01,148320,135196,117638,-0.506
1373,FRST,Financial Services,Banks - Regional,NASDAQ,104.08,76,81,83,79,15.69,394553231.7359619,24799072.0,0.035,-7.05,182100,154953,166418,0.442
1374,TLF,Consumer Cyclical,Specialty Retail,NASDAQ,104.06,76,69,48,62,2.63,21824765.463641882,8143569.0,0.0033000002,-21.73,11590,22863,22190,0.015
1375,TFSL,Financial Services,Banks - Regional,NASDAQ,104.02,76,80,83,70,16.72,4739482452.519579,280442755.0,0.1503,-14.21,724840,750283,858002,0.152
1376,HMC,Consumer Cyclical,Auto Manufacturers,NYSE,104.02,76,57,36,25,32.93,41785045636.845314,1297672194.0,0.0016,-3.6,934170,854760,992130,0.135
1377,DCBO,Technology,Software - Application,NASDAQ,104.0,76,79,23,16,22.84,576039949.2667007,24947594.0,7.39,-24.62,27540,49710,77206,0.13
1378,SLP,Healthcare,Health Information Services,NASDAQ,103.99,76,75,75,15,18.46,372946023.5212288,20224838.0,0.19780001,-12.14,186070,181613,264678,0.075
1379,DVN,Energy,Oil & Gas E&P,NYSE,103.99,76,73,49,88,47.05,53471000671.38672,1100000000.0,0.026199998,-10.74,15838810,12316780,11442792,0.642
1380,ASPN,Basic Materials,Specialty Chemicals,NYSE,103.99,76,67,86,26,5.22,420753149.12596893,82988784.0,0.1197,-44.16,1056270,850130,1213194,-0.361
1381,AUR,Consumer Cyclical,Auto Parts,NASDAQ,103.98,76,53,89,31,6.04,12646219626.401316,2004155268.0,0.1735,-29.48,37395130,33428783,30161798,1.0
1382,AIT,Industrials,Industrial Distribution,NYSE,103.97,76,76,77,65,333.39,11822436632.276459,36733895.0,0.0231,-11.05,326220,295043,285174,0.104
1383,WELL,Real Estate,REIT - Healthcare Facilities,NYSE,103.96,76,78,77,76,231.37,164917312639.15198,720572011.0,0.029000001,-9.34,2889170,2606283,2866246,0.391
1384,PDLB,Financial Services,Banks - Regional,NASDAQ,103.93,76,76,79,75,20.34,491256256.3922672,24187901.0,0.018,-3.6,88690,79870,75712,0.184
1385,LCNB,Financial Services,Banks - Regional,NASDAQ,103.92,76,75,70,66,18.83,267851237.5708313,14254988.0,0.0121,-11.68,39350,31870,41060,0.092
1386,CF,Basic Materials,Agricultural Inputs,NYSE,103.9,76,85,59,91,114.67,19325878739.15268,151338130.0,0.0659,-19.22,2635990,2626663,2517138,0.176
1387,ANDE,Consumer Defensive,Food Distribution,NASDAQ,103.88,76,66,81,93,66.97,2364359791.8777466,33975570.0,0.056900002,-18.44,328360,372160,358594,-0.012
1388,RNW,Utilities,Utilities - Renewable,NASDAQ,103.87,76,50,55,20,6.84,2493598362.667618,364561156.0,0.0251,-16.99,1317380,2217503,2426214,0.143
1389,WABC,Financial Services,Banks - Regional,NASDAQ,103.85,76,68,71,65,60.67,1402847004.7324104,23111153.0,0.0591,-4.62,342880,201836,187026,-0.027
1390,VRTX,Healthcare,Biotechnology,NASDAQ,103.82,76,79,63,41,526.19,128844325177.95837,253460924.0,0.0208,-6.08,1083630,1043280,1169966,0.125
1391,TKR,Industrials,Tools & Accessories,NYSE,103.81,76,79,91,82,117.45,8117431678.164566,69296839.0,0.0619,-19.76,990760,902016,941234,0.075
1392,PRU,Financial Services,Insurance - Life,NYSE,103.81,76,74,58,35,119.45,40848000526.42822,345000000.0,0.0448,-6.48,1555710,1558470,1729116,0.141
1393,HG,Financial Services,Insurance - Reinsurance,NYSE,103.8,76,83,81,85,33.29,3447558844.275833,98614386.0,0.020599999,-10.77,464640,369960,390724,0.13
1394,EL,Consumer Defensive,Household & Personal Products,NYSE,103.77,76,67,40,27,94.47,33802840225.22216,361798567.0,0.031600002,-22.34,2958760,3635546,3095772,0.063
1395,HIW,Real Estate,REIT - Office,NYSE,103.73,76,78,75,24,30.09,3355514947.035696,110306211.0,0.16700001,-15.1,1264310,1083470,1229702,0.075
1396,BY,Financial Services,Banks - Regional,NYSE,103.72,76,79,79,73,37.44,1695394499.0847015,45186420.0,0.049099997,-6.47,273350,274156,270376,0.117
1397,SJM,Consumer Defensive,Packaged Foods,NYSE,103.71,76,82,67,38,121.0,13133910023.851517,106823183.0,0.0432,-10.96,1393260,1384163,1360610,0.05
1398,QUIK,Technology,Semiconductors,NASDAQ,103.71,76,83,97,92,10.96,196366188.41136456,18317741.0,0.0941,-54.95,254520,241650,264448,0.487
1399,GCMG,Financial Services,Asset Management,NASDAQ,103.71,76,79,70,26,13.04,803199195.646039,61126269.0,0.0353,-12.28,612170,471256,509792,0.118
1400,CATY,Financial Services,Banks - Regional,NASDAQ,103.69,76,74,79,70,61.45,4152935295.0,66713820.0,0.0623,-5.84,609140,455450,465300,0.138
1401,CRVL,Financial Services,Insurance Brokers,NASDAQ,103.69,76,56,32,16,74.33,3570005980.071396,50516571.0,0.119799994,-8.0,238590,197033,187952,0.107
1402,GCO,Consumer Cyclical,Apparel Retail,NYSE,103.66,76,35,78,79,34.54,354468161.35873413,10820152.0,0.108500004,-20.78,188540,234353,212854,-0.03
1403,MBBC,Financial Services,Banks - Regional,NASDAQ,103.66,76,77,79,83,15.28,46322408.20336819,3009903.0,0.0025,-3.23,6040,3523,2690,0.26
1404,CSX,Industrials,Railroads,NASDAQ,103.66,76,84,79,80,46.78,87251565764.0476,1852474917.0,0.0222,-12.72,12027070,9988596,11546166,0.101
1405,WTS,Industrials,Specialty Industrial Machinery,NYSE,103.65,76,79,83,71,357.79,11706100435.25238,33383050.0,0.0385,-9.31,216270,190773,195892,0.186
1406,MGTX,Healthcare,Biotechnology,NASDAQ,103.6,76,94,90,82,10.91,1272569697.0,96042996.0,0.0541,-28.93,1163500,885933,712562,86.086
1407,ECBK,Financial Services,Banks - Regional,NASDAQ,103.59,76,72,73,57,20.7,182792726.50663376,8737702.0,0.0207,-4.96,10730,9756,9756,0.491
1408,LARK,Financial Services,Banks - Regional,NASDAQ,103.56,76,71,74,53,31.97,194425553.45981216,6100582.0,0.0209,-7.6,10450,8930,9474,0.145
1409,MCBS,Financial Services,Banks - Regional,NASDAQ,103.56,76,75,80,69,34.98,1006767377.2449989,28781229.0,0.0344,-6.62,90300,74476,77814,0.339
1410,RLGT,Industrials,Integrated Freight & Logistics,NYSE ARCA,103.5,76,74,87,76,8.58,408918046.92212105,46894270.0,0.0217,-15.88,675700,311970,232098,0.185
1411,AXSM,Healthcare,Biotechnology,NASDAQ,103.5,76,77,92,83,195.09,10883686300.098572,52380818.0,0.0912,-25.02,648630,589110,656612,0.455
1412,TLX,Healthcare,Biotechnology,NASDAQ,103.49,76,77,71,31,11.45,4277884313.3069687,339784294.0,0.0008,-12.66,612640,340516,247988,0.223
1413,ADX,Financial Services,Asset Management,NYSE,103.49,76,69,69,66,25.98,3210627284.9118347,124927128.0,0.0099,-2.18,236022,246280,279860,0.094
1414,HST,Real Estate,REIT - Hotel & Motel,NASDAQ,103.42,76,73,84,78,22.42,14963116978.701687,685124399.0,0.0804,-12.8,9271580,8128860,8984766,0.036
1415,AFCG,Financial Services,Asset Management,NASDAQ,103.37,76,60,41,23,3.56,77067831.14995122,22468755.0,0.0494,-18.16,60900,99850,90758,
1416,QQQX,Financial Services,Asset Management,NASDAQ,103.37,76,64,65,66,30.68,1475057069.727745,48826783.0,0.0019,-3.73,85728,79069,92815,
1417,TAL,Consumer Defensive,Education & Training Services,NYSE,103.33,76,67,27,43,12.0,6551022042.501909,554701254.0,0.100600004,-10.25,3728580,4942986,5128074,0.319
1418,COGT,Healthcare,Biotechnology,NASDAQ,103.32,76,88,96,98,32.31,5466036933.0,173524982.0,0.1086,-26.11,2421500,1845120,1865920,
1419,BSRR,Financial Services,Banks - Regional,NASDAQ,103.3,76,71,80,72,39.9,520998907.62748337,12963397.0,0.0369,-7.49,46780,50476,58172,-0.032
1420,CNI,Industrials,Railroads,NYSE,103.25,76,75,70,62,120.93,71952853153.9917,604900000.0,5.7,-8.07,1200580,1307776,1442608,0.113
1421,ARQT,Healthcare,Biotechnology,NASDAQ,103.25,76,66,76,76,26.92,3190061864.6951084,125691961.0,0.14050001,-15.27,4712130,2812610,2291278,0.593
1422,UTMD,Healthcare,Medical Instruments & Supplies,NASDAQ,103.22,76,69,68,66,74.18,235401216.3660431,3182818.0,0.0641,-2.07,38140,37413,35150,-0.143
1423,ARWR,Healthcare,Biotechnology,NASDAQ,103.21,76,97,96,98,65.92,9390597440.341866,141254467.0,0.0928,-30.97,2929720,1820936,1876280,1.71
1424,QCRH,Financial Services,Banks - Regional,NASDAQ,103.2,76,71,74,73,100.92,1637233942.6918488,16375614.0,0.025,-6.65,109140,126576,122486,0.156
1425,ABBV,Healthcare,Drug Manufacturers - General,NYSE,103.18,76,73,68,45,264.34,466448263448.7208,1767117285.0,0.0123000005,-1.17,4009700,4229130,4707204,0.102
1426,THFF,Financial Services,Banks - Regional,NASDAQ,103.15,76,81,81,76,75.56,910324675.0911865,11891896.0,0.033099998,-10.23,138860,115403,106548,0.155
1427,FRAF,Financial Services,Banks - Regional,NASDAQ,103.12,76,73,85,81,62.65,287028339.89949036,4499582.0,0.0419,-4.22,40300,35873,36502,0.053
1428,SFNC,Financial Services,Banks - Regional,NASDAQ,103.11,76,67,73,60,23.23,3307920542.005783,144513789.0,0.0482,-4.48,1485050,1278336,1373216,0.143
1429,BWA,Consumer Cyclical,Auto Parts,NYSE,103.07,76,73,85,86,61.32,12896153473.125961,203666354.0,0.048800003,-22.2,2871920,2126896,2196496,0.003
1430,BPOP,Financial Services,Banks - Regional,NASDAQ,103.06,75,83,81,80,160.48,10334030439.175385,63778501.0,0.0312,-10.47,607260,509036,486136,0.076
1431,AKAM,Technology,Software - Infrastructure,NASDAQ,103.04,75,55,73,87,113.94,15021259490.232887,143716609.0,0.15560001,-31.13,6981490,4298996,4114510,0.054
1432,BSAC,Financial Services,Banks - Regional,NYSE,103.02,75,76,65,79,34.37,15942542399.166492,471115317.0,0.0049,-8.88,291770,285736,285506,0.202
1433,DHR,Healthcare,Diagnostics & Research,NYSE,103.01,75,59,32,32,224.49,148899474381.46545,702986054.0,0.0154,-7.54,4932760,3773303,4898190,0.055
1434,VLGEA,Consumer Defensive,Grocery Stores,NASDAQ,102.99,75,62,58,77,45.37,662576652.1972389,14809491.0,0.0456,-5.89,54380,61823,54776,0.016
1435,EVT,Financial Services,Asset Management,NYSE,102.99,75,72,67,61,28.23,2092415867.9913483,74542782.0,1.49,-4.79,89944,80144,87750,-0.127
1436,FCF,Financial Services,Banks - Regional,NYSE,102.97,75,72,72,69,20.91,2132280056.049776,101055925.0,0.045,-6.4,1170900,834990,877822,0.096
1437,ADVB,Healthcare,Diagnostics & Research,NASDAQ,102.96,75,95,16,6,6.38,10804949.756976128,1652133.0,0.0188,-73.67,20930,159076,2229466,
1438,BCAL,Financial Services,Banks - Regional,NASDAQ,102.95,75,71,73,66,21.64,700881769.2710838,32150541.0,0.0342,-3.44,293490,207230,210300,-0.016
1439,ESEA,Industrials,Marine Shipping,NASDAQ,102.95,75,78,68,90,69.7,547426985.9524231,7055381.0,0.0117999995,-12.51,48850,39760,42368,-0.013
1440,PLUS,Technology,Software - Application,NASDAQ,102.95,75,60,57,61,90.51,2376837039.9891815,26090418.0,0.061,-7.77,284790,214723,238972,0.01
1441,COLD,Real Estate,REIT - Industrial,NYSE,102.94,75,67,80,25,14.74,4113774696.349125,285480551.0,0.0929,-12.68,3571770,3473066,3658398,0.018
1442,CLPS,Technology,Information Technology Services,NASDAQ,102.92,75,66,30,33,1.02,30886290.983921528,29841828.0,0.0018000001,-45.74,6620,17540,14570,0.028
1443,EFOR,Technology,Information Technology Services,NYSE,102.91,75,33,4,21,33.12,1343159931.1828613,41000000.0,0.1187,-39.72,802030,675866,837100,-0.013
1444,FNRN,Financial Services,Banks - Regional,NASDAQ,102.87,75,72,85,87,17.17,284941736.4385624,16508791.0,0.0436,-10.81,102850,97036,105668,-0.017
1445,SATA,Financial Services,Asset Management,NASDAQ,102.82,75,67,59,70,100.01,,,1.08,-1.32,599900,460020,328914,0.946
1446,HAFC,Financial Services,Banks - Regional,NASDAQ,102.81,75,68,79,66,32.1,958263912.5517654,29649255.0,0.0431,-4.18,275460,216266,241702,0.233
1447,THG,Financial Services,Insurance - Property & Casualty,NYSE,102.8,75,80,74,50,217.44,7914984350.499695,34820221.0,0.0231,-7.89,388850,307303,305794,0.043
1448,GASS,Industrials,Marine Shipping,NASDAQ,102.77,75,69,52,89,8.89,355967370.99542046,37628686.0,0.0023,-15.73,140050,141663,120092,-0.092
1449,KOF,Consumer Defensive,Beverages - Non-Alcoholic,NYSE,102.75,75,71,63,63,110.23,23134365424.130814,210083226.0,1.37,-5.86,126420,125580,129778,0.047
1450,HTO,Utilities,Utilities - Regulated Water,NASDAQ,102.75,75,76,65,75,62.27,2623165830.037903,41856804.0,0.16459998,-7.18,521870,411523,420572,0.062
1451,WOLF,Technology,Semiconductors,NYSE,102.75,75,35,96,31,27.57,1354493268.7865639,52930569.0,5.79,-65.89,2282530,3054716,3620418,-0.241
1452,PKE,Industrials,Aerospace & Defense,NYSE,102.73,75,86,93,93,30.11,659931745.0589714,21751211.0,0.0694,-24.46,272400,239710,268040,0.189
1453,WES,Energy,Oil & Gas Midstream,NYSE,102.73,75,78,63,65,45.6,19539026881.242638,413174593.0,0.0242,-8.93,916850,810756,830872,0.3
1454,RXO,Industrials,Trucking,NYSE,102.68,75,79,94,56,19.79,3341403391.028595,164926128.0,0.2543,-33.81,1917190,1598976,1825832,0.25
1455,NTR,Basic Materials,Agricultural Inputs,NYSE,102.67,75,68,36,83,72.23,36788122857.064514,477210074.0,0.0126,-15.38,2721460,2663423,2630242,0.04
1456,JBL,Technology,Electronic Components,NYSE,102.66,75,73,89,87,316.74,31391069019.213562,104787089.0,0.034,-26.16,1340120,1041033,1061350,0.118
1457,AZIO,Technology,Software - Infrastructure,NASDAQ,102.65,75,18,93,97,1.28,22725630.16147518,16467848.0,0.0734,-73.93,124000,721946,608544,1.543
1458,ZS,Technology,Software - Infrastructure,NASDAQ,102.65,75,55,15,11,193.05,32172322064.29724,163054698.0,0.0596,-42.71,3996550,3334066,2876156,0.249
1459,WVVIP,Consumer Defensive,Beverages - Wineries & Distilleries,NASDAQ,102.63,75,75,23,40,3.22,,,0.23,-78.52,40500,481593,296062,-0.016
1460,LIVN,Healthcare,Medical Devices,NASDAQ,102.56,75,74,86,81,76.63,4285365416.7306976,54933538.0,0.103999995,-10.65,735210,621020,653026,0.108
1461,UBSI,Financial Services,Banks - Regional,NASDAQ,102.56,75,73,72,74,46.86,6415126036.29361,136173338.0,0.0423,-5.56,1349210,986376,972132,0.062
1462,HSTM,Healthcare,Health Information Services,NASDAQ,102.54,75,71,70,23,29.1,894317763.0043144,30595887.0,0.069299996,-6.46,194020,195686,196814,0.125
1463,LYG,Financial Services,Banks - Regional,NYSE,102.54,75,73,74,74,5.77,83912495778.57805,14442770500.0,0.00029999999,-8.99,14580960,12903900,13886802,0.123
1464,USPH,Healthcare,Medical Care Facilities,NYSE,102.53,75,62,27,36,84.84,1230674922.276184,14922698.0,0.103,-9.26,201570,173690,203442,0.085
1465,VIVO,Technology,Software - Infrastructure,NASDAQ,102.53,75,67,94,11,4.12,123495118.94374251,31993555.0,0.072399996,-39.94,344770,365986,494374,
1466,PPIH,Industrials,Building Products & Equipment,NASDAQ,102.52,75,29,32,88,31.74,250362712.19757462,8195179.0,0.0616,-13.56,85740,95706,83896,0.244
1467,CNSP,Healthcare,Biotechnology,NASDAQ,102.52,75,62,69,3,4.93,7468004.585124493,1461449.0,0.0015,-53.44,2490,6910,6962,
1468,ET,Energy,Oil & Gas Midstream,NYSE,102.48,75,77,60,73,20.19,72791351463.51671,3443299601.0,0.0086,-7.55,9195350,8210006,8939224,0.784
1469,UNM,Financial Services,Insurance - Life,NYSE,102.47,75,77,70,41,92.09,15069224488.111206,158306798.0,0.035,-4.84,2643800,1748123,1657850,0.003
1470,CLST,Financial Services,Banks - Regional,NASDAQ,102.44,75,69,62,80,17.9,73011618.63876915,4033791.0,0.0021,-12.68,2550,3060,2746,0.087
1471,LH,Healthcare,Diagnostics & Research,NYSE,102.41,75,79,52,64,309.64,26009580307.006836,81100000.0,0.025999999,-9.41,936050,762726,769082,0.058
1472,BHV,Financial Services,Asset Management,NYSE,102.4,75,71,74,54,12.66,19838578.566453934,1588357.0,0.0011999999,-16.44,7858,4836,4217,-0.02
1473,GLBE,Consumer Cyclical,Internet Retail,NASDAQ,102.38,75,72,52,32,40.17,6389479707.418739,167967391.0,0.0335,-8.68,1843610,1370056,1531010,0.391
1474,JTAI,Technology,Software - Application,NASDAQ,102.36,75,33,1,0,1.56,1954866.375,1421721.0,0.100200005,-97.94,975480,411773,405602,1.39
1475,PEBK,Financial Services,Banks - Regional,NASDAQ,102.36,75,75,78,84,43.24,234191592.33832932,5321327.0,0.0209,-5.55,25393,27334,36416,0.014
1476,CFR,Financial Services,Banks - Regional,NYSE,102.33,75,77,69,68,157.42,9931376032.66304,62148785.0,0.0004,-7.83,579160,505266,568850,0.061
1477,WSBF,Financial Services,Banks - Regional,NASDAQ,102.31,75,81,79,81,20.39,367809976.4215393,17977028.0,0.0292,-5.86,105410,88916,77526,0.052
1478,BLSH,Technology,Software - Infrastructure,NYSE,102.28,75,24,8,17,37.58,5814197608.779701,151648346.0,0.1706,-49.88,1853650,1721213,1634352,0.688
1479,SGP,Healthcare,Biotechnology,NASDAQ,102.28,75,70,16,29,27.07,972667226.7681217,33447979.0,0.0988,-16.55,197060,121080,106154,
1480,BOX,Technology,Software - Infrastructure,NYSE,102.27,75,80,34,23,31.39,4626410233.041412,137200773.0,0.1551,-13.62,2921280,2949946,2939956,0.092
1481,SPT,Technology,Software - Application,NASDAQ,102.26,75,83,27,6,9.54,616222800.6628189,60592212.0,0.0837,-33.82,1185310,1255896,1241184,0.108
1482,INGM,Technology,Information Technology Services,NYSE,102.25,75,81,71,80,26.98,6135084247.230423,230036904.0,0.1832,-14.86,2596100,1977136,1567370,0.136
1483,XPRO,Energy,Oil & Gas Equipment & Services,NYSE,102.25,75,79,60,89,16.33,1849266889.681282,112349149.0,0.086,-15.08,832400,803593,865600,-0.07
1484,FSTR,Industrials,Railroads,NASDAQ,102.23,75,73,91,80,37.47,393544332.22481155,10519763.0,0.0471,-18.21,43320,45573,61076,-0.035
1485,CRVS,Healthcare,Biotechnology,NASDAQ,102.22,75,91,95,98,11.62,1056559091.9385529,84120944.0,0.257,-56.88,1436420,980270,918420,
1486,UBS,Financial Services,Banks - Diversified,NYSE,102.2,75,83,77,59,49.67,155199705328.147,3061742149.0,0.0019,-11.28,2674710,1967633,1876960,0.146
1487,NPO,Industrials,Specialty Industrial Machinery,NYSE,102.19,75,74,90,82,311.43,6191546692.5,21167681.0,0.0317,-20.23,178600,154293,179522,0.176
1488,DKL,Energy,Oil & Gas Refining & Marketing,NYSE,102.19,75,75,66,73,53.89,3335482187.7949905,57797301.0,0.0057,-12.37,307620,207153,191430,0.562
1489,DBI,Consumer Cyclical,Footwear & Accessories,NYSE,102.18,75,49,81,89,6.13,307762891.10489845,51123404.0,0.35599998,-33.15,851700,690140,569156,-0.012
1490,MPB,Financial Services,Banks - Regional,NASDAQ,102.11,74,73,68,73,36.31,935882807.3073769,25335215.0,0.026800001,-7.25,100270,92116,124400,0.447
1491,HGTY,Financial Services,Insurance - Property & Casualty,NYSE,102.07,74,73,54,48,13.59,1551808043.9080496,111320523.0,0.0186,-4.09,371220,468376,341172,-0.065
1492,NTIP,Industrials,Specialty Business Services,NYSE ARCA,102.03,74,60,57,67,1.59,35666561.05175829,22863181.0,0.004,-9.14,19690,19040,24350,
1493,PSNYW,Consumer Cyclical,Auto Manufacturers,NASDAQ,102.03,74,93,4,14,4.2,752402978.2864208,164280129.0,0.17,-70.83,292470,505190,389634,-0.044
1494,CTO,Real Estate,REIT - Diversified,NYSE,101.98,74,72,76,69,20.72,760205032.8592186,37485454.0,0.052699998,-8.76,525110,406920,380930,0.165
1495,NTB,Financial Services,Banks - Diversified,NYSE,101.92,74,73,76,78,58.95,2336398468.669224,39326687.0,0.0216,-8.13,158240,171150,173202,0.082
1496,PSO,Communication Services,Publishing,NYSE,101.91,74,76,69,36,16.13,9441629399.206135,600994868.0,0.0049,-9.13,722560,630793,686738,0.033
1497,MVBF,Financial Services,Banks - Regional,NASDAQ,101.9,74,71,71,71,30.12,396676041.10868454,12967507.0,0.0299,-5.85,50290,58080,51404,0.462
1498,EEIQ,Consumer Defensive,Education & Training Services,NASDAQ,101.89,74,15,4,82,4.82,6174836.25,1646623.0,0.0107,-62.05,21320,14886,14088,0.168
1499,ST,Technology,Scientific & Technical Instruments,NYSE,101.86,74,62,85,76,42.19,6105229521.935051,145535862.0,0.0482,-21.71,1326840,1407150,1520938,0.05
1500,VHI,Basic Materials,Chemicals,NYSE,101.82,74,80,45,40,15.99,468998940.95485115,28321193.0,0.0308,-16.68,15640,17793,15520,0.122
1501,FFBC,Financial Services,Banks - Regional,NASDAQ,101.82,74,73,81,73,32.4,3368052753.2350845,104956458.0,0.061100002,-10.62,1159770,825283,930574,0.165
1502,BTCT,Technology,Computer Hardware,NASDAQ,101.81,74,90,8,8,1.19,21899044.51241684,16976004.0,0.2638,-61.86,5789290,21858316,13209528,0.004
1503,RMR,Real Estate,Real Estate Services,NASDAQ,101.81,74,73,84,62,18.53,319912625.161293,17080226.0,0.0933,-13.61,95500,91916,123612,0.084
1504,YJ,Consumer Cyclical,Internet Retail,NASDAQ,101.79,74,97,33,52,1.82,9407781.235592365,4925540.0,0.1024,-86.97,123660,5078046,4182350,-0.392
