Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
1110,PBFS,Financial Services,Banks - Regional,NASDAQ,112.45,81,75,78,63,18.11,436686272.08662033,24179750.0,0.014199999,-9.04,15530,10493,10736,0.179
1111,CHMI,Real Estate,REIT - Mortgage,NYSE,112.42,81,77,31,60,2.81,106039016.55170631,36947394.0,0.0001,-7.57,264730,507496,370510,0.276
1112,IA,Industrials,Aerospace & Defense,NASDAQ,112.41,81,93,41,97,18.42,341516219.4744015,17899173.0,0.048499998,-40.47,286870,279613,284846,0.107
1113,EMBJ,Industrials,Aerospace & Defense,NYSE,112.38,81,81,53,56,74.01,13434066779.990196,177958235.0,0.0128,-8.35,1134380,1293973,1185674,0.104
1114,CBK,Financial Services,Banks - Regional,NASDAQ,112.36,81,81,79,65,32.89,464062000.2654648,13701270.0,0.0318,-8.08,41057,41192,54457,0.067
1115,PDFS,Technology,Software - Application,NASDAQ,112.35,81,92,97,88,41.97,2017194127.6500854,42227216.0,0.093,-41.46,566210,601350,560912,0.189
1116,ALXO,Healthcare,Biotechnology,NASDAQ,112.35,81,84,87,97,1.76,268257382.09227324,138276997.0,0.056700002,-33.83,751310,1005186,884494,
1117,LSBK,Financial Services,Banks - Regional,NASDAQ,112.35,81,69,77,77,18.1,144666775.55919647,7853788.0,0.0019,-4.69,30120,16293,13646,0.087
1118,SLF,Financial Services,Insurance - Diversified,NYSE,112.31,81,78,77,60,80.27,44298560605.30667,556025626.0,5.52,-4.87,656810,1005323,831468,0.075
1119,KPLT,Technology,Software - Infrastructure,NASDAQ,112.31,81,23,20,26,9.3,46889780.66745758,4972405.0,0.0018000001,-59.69,199100,132243,82500,
1120,AGCC,Consumer Defensive,Beverages - Wineries & Distilleries,NASDAQ,112.28,81,91,92,97,13.37,312175045.65382004,22786500.0,0.0105,-48.03,13690,28576,42794,2.741
1121,TEM,Healthcare,Health Information Services,NASDAQ,112.26,81,24,20,19,69.97,10647454648.706253,180434756.0,0.2917,-32.93,5683410,6956403,6241882,0.216
1122,BILL,Technology,Software - Application,NYSE,112.26,81,68,14,21,49.0,4029327949.5,85276782.0,0.18110001,-14.35,1749870,2188683,2264886,0.138
1123,FLNG,Energy,Oil & Gas Midstream,NYSE,112.22,81,67,73,86,32.22,1714728360.4692078,54092376.0,0.1325,-3.53,439190,409483,365476,0.242
1124,AU,Basic Materials,Gold,NYSE,112.18,81,79,77,92,99.74,52812424785.42883,505769256.0,0.014400001,-22.77,2167380,2673850,2626698,0.27
1125,IX,Financial Services,Financial Conglomerates,NYSE,112.17,81,76,88,79,39.59,41713849443.13724,1039986258.0,0.0005,-6.61,314520,314640,268378,0.174
1126,GNT,Financial Services,Asset Management,NYSE,112.16,81,74,69,81,8.99,152650443.55736732,16811723.0,0.0106,-4.16,43869,69679,81519,
1127,SNDA,Healthcare,Medical Care Facilities,NYSE,112.16,81,77,77,72,39.43,1898856586.7946243,48047990.0,0.113000005,-11.17,439220,473306,461396,1.371
1128,NWFL,Financial Services,Banks - Regional,NASDAQ,112.15,81,76,64,71,34.85,376339599.4705734,10902074.0,0.0153,-1.78,30860,32280,34244,0.347
1129,NTR,Basic Materials,Agricultural Inputs,NYSE,112.13,81,56,36,84,77.68,37437128848.97043,477210074.0,0.0126,-9.0,2731470,2767873,2536940,0.04
1130,INTG,Consumer Cyclical,Lodging,NASDAQ,112.13,81,87,94,96,37.3,81096168.4867096,2148812.0,0.0958,-28.27,86700,93483,104998,0.211
1131,TASK,Technology,Information Technology Services,NASDAQ,112.11,80,52,9,22,8.16,746332382.4182405,91687021.0,0.1313,-54.88,413750,577230,701970,0.05
1132,TARS,Healthcare,Biotechnology,NASDAQ,112.1,80,65,61,75,77.64,3711048661.0424805,46791688.0,0.1415,-15.18,947780,790253,934646,0.694
1133,UNF,Industrials,Specialty Business Services,NYSE,112.08,80,85,79,88,266.12,4967360507.187561,18084173.0,0.0721,-13.22,373920,253876,212340,0.039
1134,PLGO,Financial Services,Insurance - Diversified,NYSE,112.08,80,70,78,68,24.19,2084754054.7167091,82728333.0,0.0416,-8.16,395700,479466,413198,0.103
1135,CSX,Industrials,Railroads,NASDAQ,112.07,80,78,80,77,47.9,90678648600.4762,1852474917.0,0.0222,-10.63,8963070,9177583,11132862,0.101
1136,DKL,Energy,Oil & Gas Refining & Marketing,NYSE,112.05,80,66,61,82,56.26,3288666515.0916824,57797301.0,0.0057,-8.52,156910,199446,150198,0.562
1137,GO,Consumer Defensive,Grocery Stores,NASDAQ,112.04,80,56,47,10,11.46,1114700535.0,99084492.0,0.36450002,-35.55,2493890,2790250,2511012,0.011
1138,SIBN,Healthcare,Medical Devices,NASDAQ,112.03,80,75,53,22,18.54,823765370.886755,44818575.0,0.1463,-15.3,545700,509956,536640,0.152
1139,RCKY,Consumer Cyclical,Footwear & Accessories,NASDAQ,112.0,80,89,83,92,43.16,331067536.80142593,7491911.0,0.0294,-18.58,49910,48176,57404,0.12
1140,RBB,Financial Services,Banks - Regional,NASDAQ,111.98,80,81,80,73,26.64,449118831.2941437,16915964.0,0.0345,-5.67,84130,95116,137432,0.173
1141,RAMP,Technology,Software - Infrastructure,NYSE,111.96,80,74,81,31,37.87,2285891230.4342194,60794982.0,0.1254,-0.94,1258200,1061720,994422,0.098
1142,ARGX,Healthcare,Biotechnology,NASDAQ,111.95,80,77,81,49,984.69,61217020805.64368,62187771.0,0.0201,-8.21,211920,273376,277536,0.593
1143,ALL,Financial Services,Insurance - Property & Casualty,NYSE,111.95,80,74,61,52,254.85,64152592192.15469,252857950.0,0.0,-8.07,1541860,1644443,1621056,0.118
1144,EFSI,Financial Services,Banks - Regional,NASDAQ,111.95,80,69,76,43,45.89,246336717.27724075,5411615.0,0.025999999,-2.51,54892,51007,56714,0.106
1145,TXN,Technology,Semiconductors,NASDAQ,111.94,80,76,93,66,260.67,245389664376.24304,913247686.0,0.026099999,-21.96,4812630,5376213,6489490,0.228
1146,WCC,Industrials,Industrial Distribution,NYSE,111.91,80,78,91,85,335.32,17364490894.210083,48732854.0,0.032899998,-12.99,531570,500370,620608,0.13
1147,CRON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,111.9,80,77,59,73,3.29,1156816431.6080475,368412864.0,0.0178,-8.81,790870,1424673,1187156,0.584
1148,W,Consumer Cyclical,Internet Retail,NYSE,111.86,80,86,67,81,103.24,13500942618.100662,136968070.0,0.1117,-13.95,2367240,2513930,3050226,0.075
1149,AIFA,Technology,Software - Infrastructure,NASDAQ,111.85,80,57,25,6,2.88,19902978.987710953,6420316.0,0.059,-70.91,43120,377733,235910,-0.35
1150,LSE,Energy,Oil & Gas Equipment & Services,NASDAQ,111.8,80,50,22,39,5.5,93909896.49295807,17025000.0,0.0027,-21.2,3200,4623,6440,-0.31
1151,ABBV,Healthcare,Drug Manufacturers - General,NYSE,111.79,80,72,64,48,262.51,454361187690.69763,1767117285.0,0.0123000005,-1.85,4272320,4368880,4984912,0.102
1152,HGTY,Financial Services,Insurance - Property & Casualty,NYSE,111.77,80,59,35,38,13.9,1508393107.8827047,111320523.0,0.0186,-0.71,989010,441716,313690,-0.065
1153,ET,Energy,Oil & Gas Midstream,NYSE,111.71,80,71,61,74,21.11,74203103774.52089,3443299601.0,0.0086,-3.34,7170170,8363710,8606682,0.784
1154,HRB,Consumer Cyclical,Personal Services,NYSE,111.69,80,82,26,15,45.11,5561758268.977791,123265922.0,0.2224,-23.11,1681740,2263193,2103284,0.03
1155,MRAM,Technology,Semiconductors,NASDAQ,111.68,80,93,98,85,14.37,394957129.2601757,24350009.0,0.1693,-72.1,748580,1121656,1134192,0.419
1156,LARK,Financial Services,Banks - Regional,NASDAQ,111.68,80,75,70,41,32.55,198268915.0,6100582.0,0.0209,-0.52,9840,9283,9290,0.145
1157,DVN,Energy,Oil & Gas E&P,NYSE,111.64,80,68,63,89,48.44,55252999496.45996,1100000000.0,0.026199998,-8.1,11692630,10935743,10549084,0.642
1158,WELL,Real Estate,REIT - Healthcare Facilities,NYSE,111.61,80,72,72,76,234.5,169781173713.40198,720572011.0,0.029000001,-8.11,2198580,2602710,2749762,0.391
1159,BIIB,Healthcare,Drug Manufacturers - General,NASDAQ,111.6,80,75,77,83,216.01,32084779763.881165,147753998.0,0.0432,-4.34,760080,740223,1027580,0.034
1160,NL,Industrials,Security & Protection Services,NYSE,111.59,80,53,53,49,6.95,342780136.532032,48898734.0,0.0176,-19.19,41170,43390,37558,0.08
1161,BAP,Financial Services,Banks - Regional,NYSE,111.56,80,81,86,87,381.14,30012559409.562958,79419317.0,0.023599999,-7.77,364590,318573,304114,0.12
1162,ACT,Financial Services,Insurance - Specialty,NASDAQ,111.52,80,77,61,65,48.93,6795817899.486687,137483671.0,0.1388,-3.22,486370,372210,380820,0.041
1163,WSBF,Financial Services,Banks - Regional,NASDAQ,111.52,80,81,72,81,20.81,384169103.4469223,17977028.0,0.0292,-3.92,111250,76170,73812,0.052
1164,NWG,Financial Services,Banks - Regional,NYSE,111.52,80,77,75,61,18.62,74963205845.65659,3968407002.0,0.00029999999,-4.12,3187680,2736590,3379864,0.145
1165,CCEL,Healthcare,Medical Care Facilities,NYSE ARCA,111.5,80,53,38,16,4.41,35475660.76891422,8062650.0,0.0011,-11.98,18980,39256,27232,-0.019
1166,NIC,Financial Services,Banks - Regional,NYSE,111.47,80,81,66,79,167.84,3570531387.4783936,20957513.0,0.050300002,-6.76,152550,148163,176680,0.861
1167,NWBI,Financial Services,Banks - Regional,NASDAQ,111.47,80,79,73,61,15.45,2268651766.2581673,146459122.0,0.0694,-4.39,1012870,853720,965398,0.232
1168,SANM,Technology,Electronic Components,NASDAQ,111.44,80,72,95,81,195.75,11577028896.0,53597356.0,0.0596,-32.19,458390,576156,687752,0.697
1169,APPF,Technology,Software - Application,NASDAQ,111.41,80,53,14,15,221.17,7383734340.842285,35416992.0,0.098400004,-22.56,285910,356800,379740,0.193
1170,ACCO,Industrials,Business Equipment & Supplies,NYSE,111.4,80,70,71,27,4.25,391384067.19247437,92307568.0,0.0699,-6.8,665340,671300,677688,0.051
1171,SPSC,Technology,Software - Application,NASDAQ,111.38,80,69,13,9,80.68,2976494397.306381,36000174.0,0.109799996,-29.76,615210,543240,567994,0.056
1172,HURN,Industrials,Consulting Services,NASDAQ,111.37,80,71,11,24,154.03,2385396978.4311523,15910072.0,0.040900003,-17.53,187930,197753,278490,0.157
1173,CBRL,Consumer Cyclical,Restaurants,NASDAQ,111.35,80,95,85,25,43.22,1105950230.5683136,22351460.0,0.3831,-28.28,891570,784933,852780,-0.029
1174,KURA,Healthcare,Biotechnology,NASDAQ,111.33,80,87,80,62,11.2,1013261480.9522047,88960619.0,0.1548,-19.42,1739770,2107220,1758468,0.365
1175,FRST,Financial Services,Banks - Regional,NASDAQ,111.31,80,84,81,78,15.78,400505003.3399048,24799072.0,0.035,-6.52,144970,154320,161606,0.442
1176,NREF,Real Estate,REIT - Mortgage,NYSE,111.25,80,78,69,54,15.99,325882438.6658859,18848029.0,0.0462,-13.24,74040,54633,52000,-0.137
1177,GBTG,Consumer Cyclical,Travel Services,NYSE,111.24,80,77,87,20,9.47,4941652790.706965,522373443.0,0.028299998,-0.94,2379930,1522553,1540380,0.379
1178,BMY,Healthcare,Drug Manufacturers - General,NYSE,111.21,80,78,60,77,63.6,129998359461.06592,2042714656.0,0.0216,-7.34,7486620,8313930,10133452,0.057
1179,CROX,Consumer Cyclical,Footwear & Accessories,NASDAQ,111.19,80,88,86,31,115.4,5392862196.948433,47945075.0,0.1284,-18.32,1003190,952893,1004444,0.026
1180,GENB,Healthcare,Biotechnology,NASDAQ,111.15,80,80,77,38,15.68,2017700328.193798,128352436.0,0.099700004,-30.83,1049280,1271983,966202,-0.377
1181,DCOM,Financial Services,Banks - Regional,NYSE,111.15,80,80,79,75,40.54,1797614942.0234299,44156595.0,0.1109,-3.41,274730,280903,297180,0.12
1182,ONC,Healthcare,Biotechnology,NASDAQ,111.15,80,64,34,43,348.08,39197961112.8186,113122161.0,0.0177,-9.64,386780,398143,389426,0.296
1183,AVNT,Basic Materials,Specialty Chemicals,NYSE,111.14,80,81,65,69,40.93,3798106551.5047073,91719550.0,0.055999998,-12.24,679670,842700,785888,0.058
1184,SKK,Industrials,Engineering & Construction,NASDAQ,111.11,80,59,84,14,4.35,17228592.22228813,3960596.0,0.0127,-75.77,23300,283263,174546,-0.046
1185,NE,Energy,Oil & Gas Drilling,NYSE,111.1,80,72,79,95,44.34,7228599436.164246,159642218.0,0.0,-19.35,1206670,1127060,1368506,-0.163
1186,ACAD,Healthcare,Biotechnology,NASDAQ,111.1,80,84,35,44,27.54,4795262552.794132,172305518.0,0.08930001,-11.05,1417020,1603523,1547608,0.164
1187,CVLT,Technology,Software - Application,NASDAQ,111.1,80,78,61,9,145.21,5390694743.029053,41444564.0,0.088,-26.73,514450,504736,595082,0.114
1188,UNFI,Consumer Defensive,Food Distribution,NYSE,111.03,80,72,91,91,46.3,2680335046.005249,60300000.0,0.0659,-18.8,782200,563460,546186,-0.007
1189,TSBK,Financial Services,Banks - Regional,NASDAQ,111.02,80,81,72,78,46.22,361335301.4517822,7775668.0,0.0209,-6.4,28500,35663,35384,0.061
1190,OXBR,Financial Services,Insurance - Reinsurance,NASDAQ,111.0,80,69,15,10,1.42,12777566.316885352,8138577.0,0.0061000003,-50.35,21560,57746,50224,0.416
1191,WBI,Energy,Oil & Gas Equipment & Services,NYSE,110.99,79,74,79,81,30.8,1790581230.9888458,55453118.0,0.0913,-16.51,489910,521986,575048,1.28
1192,XENE,Healthcare,Biotechnology,NASDAQ,110.97,79,87,79,89,56.76,5679691484.566772,96840432.0,0.0656,-21.88,565060,635300,828974,
1193,CCXIU,Financial Services,Shell Companies,NASDAQ,110.93,79,93,49,51,12.5,,,0.34,-42.86,4080,3603,12348,
1194,SEI,Energy,Oil & Gas Equipment & Services,NYSE,110.93,79,83,94,95,64.6,4438362306.25885,65831540.0,0.23799999,-25.05,3099200,2650176,3171802,0.469
1195,ZYME,Healthcare,Biotechnology,NASDAQ,110.9,79,82,74,88,26.24,1876402467.4728336,71509241.0,0.1001,-16.27,647980,693856,584752,-0.906
1196,BP,Energy,Oil & Gas Integrated,NYSE,110.86,79,63,64,87,45.38,118723275547.13953,2575342288.0,0.0029,-5.99,8534810,8836970,8530204,0.482
1197,TRIN,Financial Services,Asset Management,NYSE,110.83,79,76,75,64,17.6,1697855810.7181854,94693574.0,0.0573,-6.85,948010,1009630,1000670,0.193
1198,HTO,Utilities,Utilities - Regulated Water,NASDAQ,110.82,79,74,60,74,63.14,2622747332.2531586,41856804.0,0.16459998,-5.89,401060,354396,418016,0.062
1199,AMBP,Consumer Cyclical,Packaging & Containers,NYSE,110.81,79,83,67,76,4.72,2892898650.9627457,597706314.0,0.0682,-13.71,1843140,1797280,2352092,0.177
1200,TFSL,Financial Services,Banks - Regional,NASDAQ,110.79,79,78,79,66,16.78,4770331326.738253,280442755.0,0.1503,-13.9,657940,783363,851850,0.152
1201,MBWM,Financial Services,Banks - Regional,NASDAQ,110.77,79,75,68,66,60.38,1067233285.4738579,17285929.0,0.0308,-3.27,117072,105630,120022,0.189
1202,ELV,Healthcare,Healthcare Plans,NYSE,110.76,79,65,76,28,412.56,90807509373.53302,216869290.0,0.028299998,-5.43,1269560,998333,1200960,0.014
1203,GILD,Healthcare,Drug Manufacturers - General,NASDAQ,110.75,79,62,49,79,147.68,178206356390.21713,1239955155.0,0.0186,-6.11,5112690,5724936,6025152,0.102
1204,CCO,Communication Services,Advertising Agencies,NYSE,110.71,79,77,85,91,2.39,1211643409.361167,509093845.0,0.0958,-2.05,3283010,7714303,7105460,0.087
1205,WNC,Industrials,Farm & Heavy Construction Machinery,NYSE,110.7,79,90,79,39,11.83,511251528.9199991,40737173.0,0.105100006,-18.24,693290,716760,1085304,-0.091
1206,RS,Basic Materials,Steel,NYSE,110.67,79,84,83,56,394.3,20126215690.292816,51054555.0,0.028199999,-8.94,265310,321830,326394,0.265
1207,FMBH,Financial Services,Banks - Regional,NASDAQ,110.66,79,80,71,65,50.18,1357229562.417389,26601912.0,0.0239,-5.96,107380,108193,124220,0.26
1208,OXY,Energy,Oil & Gas E&P,NYSE,110.65,79,73,56,88,59.36,61437711906.46465,999637371.0,0.0001,-11.99,8130650,7946896,8366018,0.534
1209,ELPC,Utilities,Utilities - Regulated Electric,NYSE,110.63,79,45,72,89,12.57,9265184707.195038,742402648.0,0.0011,-8.23,448300,479870,453326,0.111
1210,AEG,Financial Services,Insurance - Diversified,NYSE,110.58,79,74,74,42,9.02,13408715765.068785,1479990634.0,0.0031,-6.14,4544230,4436760,4703398,-0.082
1211,CCNE,Financial Services,Banks - Regional,NASDAQ,110.57,79,79,76,76,34.04,1021366511.960125,29621999.0,0.024600001,-5.89,148980,156103,152770,0.51
1212,PRGS,Technology,Software - Infrastructure,NASDAQ,110.54,79,75,14,11,41.85,1637236569.5430603,41012942.0,0.16290002,-11.65,497400,441550,504510,0.068
1213,UVSP,Financial Services,Banks - Regional,NASDAQ,110.54,79,76,82,68,42.55,1176871320.0581055,27580768.0,0.0276,-6.4,257856,216008,236645,0.084
1214,PLMR,Financial Services,Insurance - Property & Casualty,NASDAQ,110.52,79,56,26,34,140.78,3517621606.1582336,26317683.0,0.0395,-4.63,212440,220716,245776,0.547
1215,TPC,Industrials,Engineering & Construction,NYSE,110.5,79,85,81,93,85.85,4689548333.879402,52614703.0,0.0555,-16.08,384330,477226,706038,0.192
1216,NTRS,Financial Services,Asset Management,NASDAQ,110.47,79,84,83,72,176.64,34613380437.739075,182955653.0,0.023599999,-9.78,950080,987723,1042048,0.364
1217,INBK,Financial Services,Banks - Regional,NASDAQ,110.46,79,85,67,30,27.54,244540072.0,8733574.0,0.0255,-11.42,58930,48610,47482,0.39
1218,HVT,Consumer Cyclical,Home Improvement Retail,NYSE,110.44,79,81,65,47,27.29,430384083.54849625,15593626.0,0.00059999997,-8.51,104180,131420,122522,0.077
1219,SIG,Consumer Cyclical,Luxury Goods,NYSE,110.43,79,41,38,72,102.94,3841686865.034462,38317243.0,0.18270001,-6.59,1503110,898473,817794,-0.005
1220,CATY,Financial Services,Banks - Regional,NASDAQ,110.41,79,78,77,63,62.0,4136923866.223068,66713820.0,0.0623,-5.0,422510,381190,447210,0.138
1221,FBLA,Financial Services,Banks - Regional,NASDAQ,110.36,79,73,67,71,16.17,232027643.79332733,14519878.0,0.0298,0.62,101650,88213,79330,0.084
1222,TWFG,Financial Services,Insurance Brokers,NASDAQ,110.34,79,79,28,12,27.05,1442642410.7267723,54051794.0,0.0759,-13.58,174590,168353,154978,0.451
1223,THFF,Financial Services,Banks - Regional,NASDAQ,110.34,79,84,78,72,76.87,925665141.0905762,11891896.0,0.033099998,-8.67,125140,101636,101426,0.155
1224,CFR,Financial Services,Banks - Regional,NYSE,110.25,79,79,70,66,159.44,10125279938.402176,62148785.0,0.0004,-6.65,499790,490226,555462,0.061
1225,BMEZ,Financial Services,Asset Management,NYSE,110.25,79,78,59,52,16.55,1028148143.484787,62501404.0,0.0005,-4.06,139391,144740,142704,
1226,STVN,Healthcare,Medical Instruments & Supplies,NYSE,110.24,79,64,29,14,22.53,5708336995.110632,273126177.0,0.0229,-19.54,335560,416013,391484,0.078
1227,VATE,Industrials,Engineering & Construction,NYSE,110.21,79,71,99,21,7.5,97675758.47841644,13641866.0,0.0921,-64.79,84720,707976,464654,0.742
1228,BWAY,Healthcare,Medical Devices,NASDAQ,110.2,79,86,91,96,13.46,560097187.600502,40207981.0,0.0068,-22.64,93130,112303,122740,0.354
1229,FCF,Financial Services,Banks - Regional,NYSE,110.18,79,76,71,63,21.21,2153501707.7803135,101055925.0,0.045,-5.06,881140,723986,791188,0.096
1230,EQH,Financial Services,Asset Management,NYSE,110.15,79,67,42,21,53.88,14549327120.200756,272765787.0,0.0,-2.3,2997720,2683973,2693650,-0.298
1231,OPK,Healthcare,Diagnostics & Research,NASDAQ,110.11,79,60,65,29,1.61,1171735352.3964734,746328225.0,0.0833,-6.94,3352040,2780140,3647364,0.043
1232,CHE,Healthcare,Medical Care Facilities,NYSE,110.11,79,71,48,23,509.91,6743707394.260986,13069961.0,0.0509,-8.45,120860,142510,155152,0.088
1233,NML,Financial Services,Asset Management,NYSE ARCA,110.08,79,69,62,81,10.57,602851013.3722992,56658928.0,0.0034999999,-3.73,153273,154107,141532,
1234,SIRI,Communication Services,Entertainment,NASDAQ,110.08,79,78,79,65,28.56,9825499744.069185,337066891.0,0.1576,-12.55,3905030,3629466,3792124,0.01
1235,MXC,Energy,Oil & Gas E&P,NYSE ARCA,110.05,79,38,19,75,10.99,22219559.297561646,2046000.0,0.0032,-33.31,168480,68706,44036,0.129
1236,KO,Consumer Defensive,Beverages - Non-Alcoholic,NYSE,110.04,79,70,65,69,87.87,379872076603.5715,4302549243.0,0.0092,-5.0,14760930,14228160,15542614,0.067
1237,NDSN,Industrials,Specialty Industrial Machinery,NASDAQ,110.03,79,73,75,79,309.02,17515779694.01239,55699366.0,0.0326,-8.88,340030,396286,370802,0.103
1238,CRCT,Technology,Computer Hardware,NASDAQ,110.0,79,78,26,24,5.59,1177077593.9509888,209444416.0,0.087799996,-19.34,648090,894753,728358,-0.092
1239,SKWD,Financial Services,Insurance - Property & Casualty,NASDAQ,109.98,79,76,55,28,57.28,2519057087.3380394,44396493.0,0.0502,-12.8,402480,453236,471378,0.53
1240,LEGH,Consumer Cyclical,Residential Construction,NASDAQ,109.98,79,79,66,33,27.62,658036901.4843922,23781601.0,0.0714,-11.87,66720,97636,105082,0.323
1241,PEPG,Healthcare,Biotechnology,NASDAQ,109.97,79,90,13,97,2.9,206393361.98102045,69259517.0,0.0753,-62.82,770610,983143,1009870,
1242,GPRE,Basic Materials,Chemicals,NASDAQ,109.96,79,85,89,97,15.06,1044420360.4607544,70095328.0,0.2151,-23.36,1761030,1607363,1525482,-0.193
1243,ADAM,Real Estate,REIT - Mortgage,NASDAQ,109.95,79,86,80,73,8.97,817007268.454567,89879786.0,0.0419,-13.42,830310,805146,835080,1.298
1244,COKE,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,109.95,79,74,76,88,198.67,12820948707.96762,66564294.0,0.0691,-9.55,481270,477253,493068,0.083
1245,BY,Financial Services,Banks - Regional,NYSE,109.94,79,81,75,71,37.62,1747358778.6611938,45186420.0,0.049099997,-6.02,330200,251683,267614,0.117
1246,GSBC,Financial Services,Banks - Regional,NASDAQ,109.94,79,77,76,61,79.39,873544201.0278625,10897507.0,0.0704,-4.25,82134,91718,103522,-0.041
1247,FVNNU,Financial Services,Shell Companies,NASDAQ,109.93,79,37,49,54,13.27,,,0.08,-36.42,2783,1220,1284,
1248,PCB,Financial Services,Banks - Regional,NASDAQ,109.91,79,79,76,67,27.77,391563491.97330093,14044602.0,0.0251,-9.95,29640,31826,38040,0.083
1249,BAX,Healthcare,Medical Instruments & Supplies,NYSE,109.91,79,82,37,20,23.53,12304504381.763355,516995999.0,0.071100004,-21.57,5603160,5716323,6301334,0.053
1250,IOSP,Basic Materials,Specialty Chemicals,NASDAQ,109.9,78,71,63,31,92.93,2296352594.494789,24631047.0,0.026300002,-3.88,157910,172636,162706,0.118
1251,PRSU,Consumer Cyclical,Travel Services,NYSE,109.89,78,78,88,65,48.91,1332661746.2578735,27449264.0,0.0802,-13.46,194800,214813,219706,0.143
1252,LCNB,Financial Services,Banks - Regional,NASDAQ,109.85,78,80,62,62,19.21,272412829.3805542,14254988.0,0.0121,-9.9,28120,32393,39826,0.092
1253,CLH,Industrials,Waste Management,NYSE,109.85,78,76,67,82,318.96,17040779785.985352,52787248.0,0.021,-5.05,361820,405140,445756,0.119
1254,TILE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,109.82,78,86,78,61,34.66,1972729761.5375519,57800460.0,0.1089,-14.42,503970,502913,462690,0.054
1255,MVBF,Financial Services,Banks - Regional,NASDAQ,109.81,78,76,67,72,30.89,406271993.32065773,12967507.0,0.0299,-3.44,52100,57253,49770,0.462
1256,ETSY,Consumer Cyclical,Internet Retail,NYSE,109.8,78,88,80,33,73.46,6678040180.546967,91781748.0,0.1372,-16.5,3143300,3231920,2926478,0.062
1257,GRC,Industrials,Specialty Industrial Machinery,NYSE,109.79,78,88,93,90,72.17,1966770828.4490662,26410243.0,0.0299,-22.21,169490,149563,173122,0.039
1258,CNK,Communication Services,Entertainment,NYSE,109.78,78,86,76,67,34.03,4066188085.6409454,115911855.0,0.123,-12.7,1917660,2055873,2391512,0.155
1259,BMO,Financial Services,Banks - Diversified,NYSE,109.77,78,85,84,76,172.6,121557733800.56506,695092237.0,7.15,-7.81,582610,763970,785748,0.12
1260,IVZ,Financial Services,Asset Management,NYSE,109.77,78,84,83,80,30.08,14251612359.459839,441499780.0,0.0404,-10.64,3400990,3860756,4407796,0.205
1261,DCBO,Technology,Software - Application,NASDAQ,109.76,78,66,16,18,24.09,604979154.5,24947594.0,7.39,-21.79,52290,70493,83366,0.13
1262,GENC,Industrials,Farm & Heavy Construction Machinery,NYSE ARCA,109.72,78,83,49,72,17.11,262812601.33317566,14657702.0,0.0085,-15.26,67920,73923,56762,0.253
1263,SOLV,Healthcare,Medical Instruments & Supplies,NYSE,109.72,78,69,49,29,88.83,14886064581.568405,170223729.0,0.0298,-5.66,843920,1036463,1055794,0.022
1264,OUST,Technology,Electronic Components,NASDAQ,109.72,78,94,95,57,33.99,2547728856.9316254,72112333.0,0.0987,-46.72,1856450,2400386,2877296,0.559
1265,ELE,Basic Materials,Gold,NASDAQ,109.72,78,79,45,86,20.02,1378079914.0646667,64306108.0,9.06,-25.74,346890,314826,295764,1.616
1266,FCFS,Financial Services,Credit Services,NASDAQ,109.71,78,70,85,85,219.7,9905251895.776367,43371800.0,0.059499998,-8.05,403000,402673,433098,0.294
1267,BEEP,Industrials,Infrastructure Operations,NASDAQ,109.71,78,28,10,20,2.85,115639998.03066254,41300000.0,0.0064,-24.6,17760,42760,37826,-0.011
1268,WSBC,Financial Services,Banks - Regional,NASDAQ,109.68,78,82,66,63,39.54,3853498649.2881546,95905889.0,0.0738,-8.09,1165350,852613,910106,0.035
1269,WIX,Technology,Software - Infrastructure,NASDAQ,109.68,78,51,3,15,80.4,3204835629.0087433,41849511.0,0.17549999,-57.89,1411840,1551586,1559898,0.149
1270,STBA,Financial Services,Banks - Regional,NASDAQ,109.68,78,77,73,66,49.86,1762922004.2719574,35265492.0,0.0689,-6.8,222200,218953,246216,0.061
1271,ADAG,Healthcare,Biotechnology,NASDAQ,109.67,78,92,90,97,3.17,228287376.00328827,67143344.0,0.0363,-34.64,234260,257620,243448,
1272,FRAF,Financial Services,Banks - Regional,NASDAQ,109.67,78,79,82,77,63.53,285903444.39949036,4499582.0,0.0419,-2.87,38770,34180,36052,0.053
1273,TECX,Healthcare,Biotechnology,NASDAQ,109.66,78,92,86,92,27.91,567909067.3850174,19549366.0,0.2009,-29.4,167870,219600,201610,
1274,NBTB,Financial Services,Banks - Regional,NASDAQ,109.66,78,76,66,55,51.6,2687893931.7445717,51960061.0,0.056199998,-5.32,310280,266653,336516,0.178
1275,WES,Energy,Oil & Gas Midstream,NYSE,109.65,78,75,65,71,46.9,20257949790.426483,413174593.0,0.0242,-6.33,803930,796040,787000,0.3
1276,CACI,Technology,Information Technology Services,NYSE,109.62,78,78,24,79,631.18,13727606290.81134,22099597.0,0.0544,-7.65,270520,288723,279384,0.176
